siteID,amt,mtcq,ap,pwq,ts,ps,ele,ele_SD,incli,cd,fe,nlut,agri,ah,N,mt,ndep,T,H,L,PSR,BSR
312,3.1,1.35,1.4825,-0.46,1.2309999999999999,1,-3.32,-1.5034103149137854,-0.7055555555555555,1.5,4.454913965707312,1.6666666666666667,-0.8333333333333328,0.518518518518519,2.2442244224422447,0.7051282051282071,2.0583,2.728813559322032,-1.8686868686868685,-2.5409836065573765,2.7763888346311774,1.164414002968976
313,1.5,0.1,1.6,0.92,0.3119999999999994,1.8,-0.16,0.6036976461384467,4.115702479338843,1.5,6.525250762989994,-0.6666666666666666,-4.8347107438016526,2,-1.1784511784511764,-1.1658031088082899,0.7956,-2.8900709219858145,-1.763698630136985,-2.0000000000000018,2.7200451466693494,3
314,-0.1,-1.15,1.7175,0.8,-0.33000000000000007,1.6,2.9925,-0.14762341055437303,3.542307692307692,1.5,0.5678798200725023,-1.3333333333333333,-4.384615384615385,2,-4.237288135593222,-1.821192052980134,0.9466000000000001,-7.760180995475112,-1.4565217391304364,-2.489539748953975,0.8745078663875443,2
315,-1.6,-2.5,2.89,2.34,-0.9079999999999995,0.2,4.905,1.2568437250664868,4.461386138613861,1,-1.4659641598990956,-0.6666666666666666,-2.2277227722772275,2,-5.319148936170213,-2.184466019417477,-0.22359999999999997,-13.053435114503817,0.48387096774193505,1.5263157894736823,2.2626765016320682,2.1414284285428504
316,1.925,0.425,-0.19,-1.5,0.45500000000000007,0.7,-2.535,-1.052056749531063,-0.009433962264150964,1.5,-1.8302068017636075,-0.3333333333333333,-0.5660377358490564,1.8113207547169807,2.530120481927711,1.5384615384615374,1.1816,0.18987341772152,0.2272727272727293,-3.4063745019920333,1.06237840420901,0.4772255750516612
317,2.25,0.65,-0.175,-1.22,0.6679999999999993,1.4,-3.1,-1.7570019752480257,-1.4363636363636363,1.5,-2.374665240012586,1.6666666666666667,-2.090909090909091,-2.090909090909091,4.553571428571428,2.883211678832116,0.7117999999999999,1.056338028169015,-0.3863636363636358,-0.68888888888889,0.16575088810310135,-1.2583426132260587
318,2.05,0.4,0.41,-0.52,0.7620000000000005,1,-2.8075,-1.7254285704936365,-1.318867924528302,-0.5,0.18944850464990942,0.3333333333333333,-1.0377358490566038,0.30188679245283084,4.415584415584415,2.4100719424460415,1.4954999999999998,0.5777777777777793,0.15555555555555767,-2.081545064377681,0.36229149573721564,-0.10102051443364424
319,0.75,-0.75,0.615,-1.62,0.3800000000000008,-1.6,0.12,-1.255391674474722,0.5414141414141416,1,5.0381595162445665,0.3333333333333333,-0.656565656565656,1.4949494949494948,2.0295202952029534,1.3492063492063489,1.0694,-2.887596899224807,2.2075471698113214,-3.9338235294117663,1.941074346097416,1.4807406984078604
320,1.8,0.2,-0.275,-1.96,0.5459999999999994,-0.2,-2.29,-1.6679733324129211,-1.2297520661157024,2,-1.8968213979359643,-0.3333333333333333,-0.7851239669421488,1.5867768595041327,3.4426229508196737,2.533333333333334,1.8690000000000002,-0.38461538461538325,1.4915966386554613,-3.3265306122449,1,0.5677643628300215
321,1.4,-0.1,0.2375,-1.24,0.3800000000000008,-0.1,-1.37,-1.6307787161665195,-0.32079207920792074,1.5,-2.029334885297155,-0.6666666666666666,1.8316831683168318,0.910891089108911,3.8423645320197064,3.629032258064515,2.0056000000000003,-0.703125,0.35532994923857864,-3.57843137254902,-0.3371217013848202,0.09901951359278449
322,-0.05,-1.35,1.68,-0.2,-0.025000000000000355,-1.6,1.51,1.3727639809638514,3.982178217821782,0,3.919712336349019,-0.3333333333333333,-4.207920792079208,2,-2.459546925566345,0.3398058252427205,0.5614000000000001,-6.155172413793104,-0.7807308970099669,-1.688102893890675,2.944358444926362,2.681145747868608
323,1.975,0.475,-0.2775,-1.61,0.5340000000000007,0.6,-2.665,-1.668117005655689,-0.4927272727272728,2,-2.453947306412027,-0.3333333333333333,-2.4545454545454546,1.636363636363636,3.794642857142856,3.0740740740740735,1.7444,0.046948356807510194,0.2499999999999991,-2.8666666666666663,0.620499351813308,-0.641101056459326
324,-1.4,-2.45,2.95,0.9,-0.4900000000000002,-2,3.2125,1.8679628463163573,5.287272727272727,-1.5,5.1525153172364515,0.6666666666666666,-1.2727272727272727,1.363636363636364,-1.9795221843003397,-0.14705882352941124,-0.22809999999999997,-3.7222222222222223,-4.982698961937717,1.5878378378378377,2.635192088548397,3.717797887081348
325,-3.175,-3.775,5.16,3.46,-1.7189999999999994,-1.2,6.765,0.11816424944922232,3.4553571428571432,1,-5,-2,-3.3928571428571432,1.8214285714285707,-8.608695652173912,-2.397260273972601,-0.1638,-20.13761467889908,1.238938053097347,7.844827586206895,-4.091287885364286,-0.8768943743823394
326,-3.75,-4.3,3.73,2.22,-1.9100000000000001,-0.8,8.41,-0.41678467280119236,2.768316831683168,2,-5,-2,-5,1.7368421052631575,-8.904109589041095,-1.3157894736842124,-0.5798,-20.285714285714285,0.5479452054794542,6.973684210526319,-5.944614861862583,-1.127016653792583
327,-0.975,-2.025,1.0125,0.53,-0.5999999999999996,2,3.8675,-0.10996785599388686,1.7276595744680854,-0.5,0.5261390029793738,-1,-4.680851063829787,2,-4.080717488789238,-0.3801169590643294,-0.021700000000000053,-9.565217391304346,-0.11520737327189057,-1.3111111111111118,0.29705854077835525,1.5574385243020004
328,-3.15,-3.7,2.565,1.44,-1.7400000000000002,0,6.53,1.0904935714969413,4.489795918367347,0,7.098675543999118,-1.3333333333333333,-0.30612244897959184,1.89795918367347,-6.008230452674899,-2.5384615384615383,-0.481,-14.24778761061947,-0.2510460251046043,3.2591093117408887,1.0312195418813985,2.280109889280518
329,-2.15,-2.95,1.4375,0.75,-1.2400000000000002,1.3,6.32,1.1727496315709414,4.236893203883495,0,-3.652707175325398,-2,0.5339805825242714,2,-5.833333333333335,-1.328125,-0.3955,-15.691823899371068,1.696969696969699,2.836257309941521,-1.6583359358736658,1.2449979983983983
330,-4.1,-4.55,3.01,1.52,-1.9860000000000007,-0.6,9.325,-0.4742272724743961,2.594444444444444,2,-5,-2.3333333333333335,-4.2592592592592595,2,-9.666666666666668,-1.9620253164556978,-0.6704000000000001,-20.84070796460177,-0.38461538461538325,9.132231404958677,-3.7750278396781756,-0.30958424017657027
331,1.525,-0.05,-0.185,-2,0.5730000000000004,-0.5,-1.91,-1.3352692104928752,-0.09636363636363647,1.5,1.50217752063652,1,0.27272727272727193,0.2727272727272734,3.529411764705883,2.586206896551726,1.6129000000000002,0.5785123966942152,-0.668016194331984,-1.875,1.3095064303000896,0.38516480713450374
332,1.6,0.05,-0.25,-1.93,0.5850000000000009,-0.2,-1.94,-0.719151302207709,0.3961165048543688,-0.5,-2.0733908765884346,0.3333333333333333,2.2815533980582527,0.640776699029125,3.4387351778656106,2.2727272727272707,1.4167,0.06172839506172867,0.69672131147541,-2.3228346456692917,1.2480768092719217,0.29150262212918143
333,1.225,-0.225,0.635,-0.55,0.3149999999999995,0.1,-0.98,-0.8993290099432572,0.6188034188034187,0.5,1.597727549307111,0,1.9230769230769227,1.8290598290598283,1.5540540540540526,1.3541666666666652,2.3029,-1.6312056737588643,0.3806228373702414,-3.282828282828283,2.521415467935231,0.9160797830996161
334,-3.675,-4.35,5.45,2.3,-1.4740000000000002,-2.4,7.535,2.455229614121221,5.589655172413794,-1,-5,-2.3333333333333335,-5,-1.448275862068965,-9.04109589041096,-2.0175438596491224,-0.3335,-19.788732394366196,-0.7534246575342474,6.710526315789478,-6.225035612607877,-1
335,-0.35,-1.45,2.58,1.3,-0.3800000000000008,-1,1.79,0.13389897410424936,2.267326732673267,0.5,3.989461000287616,0,-1.2376237623762378,1.9009900990099013,-0.505415162454872,0.4883720930232549,0.9896,-5.846153846153848,2.1851851851851833,-2.841726618705036,1.852299546352718,1.4031242374328485
336,0.775,-0.7,1.4775,1,0.2829999999999995,1,0.625,0.16441740866507615,2.5236363636363635,0.5,7.376743553412829,-1.6666666666666667,-0.4545454545454547,2,0.5511811023622037,1.6666666666666652,1.5198,-4.398340248962658,1.080000000000001,-3.9453125,1.1554944214035103,1.4031242374328485
337,0.15,-1.175,1.7575,1.45,-0.06099999999999994,1.3,1.8,1.6330223435823286,4.8635514018691595,0.5,5.682976590677943,-1,-4.065420560747663,1.9065420560747668,-0.24561403508772006,0.45454545454545414,0.47430000000000005,-4.833948339483394,-0.10791366906474753,-3.501742160278747,2.175564037317667,2.6157731058639087
338,-0.95,-2,2.535,2.24,-0.6639999999999997,0.6,3.195,0.011409265247436337,4.102,1,3.721911127767289,-1.3333333333333333,0.2,2,-3.1372549019607865,-1.1009174311926584,0.6568000000000002,-10.121951219512194,-0.18394648829431315,-0.3721682847896446,2.7200451466693494,2.4833147735478827
339,1.625,-0.125,0.595,0.09,1.0969999999999995,1.8,-1.94,-1.4222400810413136,-0.08807339449541267,1,5.823286358103711,2.3333333333333335,-1.788990825688073,0.3486238532110093,3.7218045112781972,1.6250000000000009,2.3335999999999997,-0.1737451737451723,1.1877394636015337,-3.314606741573032,1.5529453572468483,-0.8768943743823394
340,2.15,0.25,0.585,-0.04,1.2859999999999996,1.6,-2.735,-1.975702703191641,-1.8618181818181818,-0.5,-5,0.3333333333333333,4.090909090909091,1.727272727272728,4.245810055865924,2.5912408759124084,0.7827999999999999,0.6470588235294139,-0.34682080924855363,0.027624309392266788,-1.3618183030141449,-0.5278640450004204
341,2.05,0.1,0.5975,0.02,1.4529999999999994,1.6,-2.905,-1.9623870442870504,-1.7029126213592232,0,-2.891631727636985,0,3.2524271844660193,1.5145631067961163,4.581497797356828,2.549668874172184,1.4809999999999999,0.3424657534246567,1.2669683257918551,-1.4782608695652177,0.2643375224737472,0.38516480713450374
342,2.3,0.8,-0.865,-2.52,0.4939999999999998,0.6,-3.125,-1.8073905176311076,-0.9757575757575758,2,-1.2051258806033676,-0.6666666666666666,1.6666666666666656,1.1358024691358026,3.5983263598326376,2.11267605633803,0.6608,1.6008771929824572,-0.8874458874458879,-1.8879668049792553,0.620499351813308,0.38516480713450374
343,2,0.425,0.4375,-0.23,0.5619999999999994,1.6,-2.535,-1.560886137598161,-1.190909090909091,-1,-3.0444308756211136,1.6666666666666667,-1.4545454545454546,-3.090909090909091,3.211678832116789,1.809815950920246,0.9039000000000001,1.25,-0.951492537313432,-1.4130434782608692,1.7332005306815113,-0.10102051443364424
344,1.75,0.2,0.465,-0.58,0.5370000000000008,0.7,-2.065,-1.516720302381018,-0.404040404040404,0.5,-4.505935003883297,-2.3333333333333335,-5,2,2.710280373831777,0.8064516129032251,1.5463999999999998,-0.8173076923076916,1.4354066985645941,-5.4186046511627906,-0.2351769397665997,-1.127016653792583
345,1.9,0.3,0.5875,-0.16,0.7349999999999994,1.3,-2.305,-1.9103338093815416,-1.7928571428571427,-1,-4.692746792632716,2,-4.017857142857143,-5.857142857142857,4.424778761061945,2.3228346456692917,1.2213999999999998,1.9585253456221219,-0.9545454545454524,-0.39473684210526105,0.2315462117278173,-0.7573593128807152
346,1.55,0.1,0.48,-0.52,0.3290000000000006,0.7,-1.73,-1.6422363836346614,-0.597979797979798,1,-3.6048082694912673,0.3333333333333333,2.373737373737373,0.686868686868688,3.7745098039215685,3.500000000000001,2.1365,0.4427083333333348,-0.3299492385786795,-0.8737864077669899,-0.40548048067357634,-0.41742430504416017
347,1.55,0.075,0.8375,0.24,0.35999999999999943,1.3,-1.615,-1.4601054708404817,-0.5247706422018348,0.5,-3.7388045662198945,0.3333333333333333,2.7064220183486243,0.16513761467889906,4.618834080717487,2.857142857142856,2.6686,-0.6976744186046524,1.820276497695854,-2.857142857142856,0.2315462117278173,-0.41742430504416017
348,2.2,0.65,0.6,0.22,0.6539999999999999,2.2,-2.83,-1.441939495868151,-0.8181818181818181,-1,-4.232629138775113,-0.3333333333333333,-3.909090909090909,-6.363636363636364,4.045801526717558,5.217391304347827,0.9100999999999999,-0.4330708661417315,0.703125,-1.6165413533834583,-3.125657912962083,-0.641101056459326
349,2.05,0.45,0.985,0.58,0.5779999999999994,2,-2.3575,1.1105212830344329,2.5,-1,5.630496398301353,-0.3333333333333333,-3.4545454545454546,-2,0.4482758620689653,-0.030674846625768915,1.3167000000000002,-0.9420289855072461,-1.8904593639575973,-3.1443298969072186,2.435595774162696,1.324555320336759
350,0.025,-1.45,1.5125,-1.33,0.3490000000000002,-2.4,2.45,0.1126762675284641,3.594690265486726,1,5.419064964972416,-0.3333333333333333,-1.5486725663716818,1.8230088495575216,-1.4803625377643526,-0.1914893617021285,0.12409999999999996,-5.177419354838708,-2.003058103975537,-1.6666666666666652,3.520259177452136,2.745966692414834
351,0.275,-1.175,1.2025,-1.38,0.31400000000000006,-2.1,0.9575,-0.2844887693988713,1.8054545454545454,0.5,3.669365992915913,-0.3333333333333333,-0.7272727272727273,1.8181818181818188,0.2941176470588225,1.0591133004926112,0.5938000000000001,-4.299610894941632,2.1886792452830184,-2.7655677655677646,1.7928556237466644,2.0710678118654755
352,-1.1,-2.3,2.575,-0.36,-0.08699999999999974,-2.6,4.1575,-0.3231258597318373,2.730188679245283,1.5,-1.5099058008397164,0,-0.3773584905660378,0.8679245283018873,-2.222222222222223,0.2132701421800931,-0.020899999999999964,-8.271604938271606,-0.44921875,1.174242424242422,1.4620776331543297,2.3484692283495345
353,-0.825,-2.075,2.42,-0.31,-0.0730000000000004,-2.6,3.8025,0.7581077837549247,3.754385964912281,0.5,2.8260118847592093,0,-1.0526315789473686,1.3859649122807014,-1.4385964912280702,-0.3424657534246567,-0.01590000000000007,-5.754716981132075,-1.0035842293906816,-0.4355400696864109,2.146428199482248,2.6157731058639087
354,-1.45,-2.5,2.935,0.39,-0.41499999999999915,-2.5,3.94,2.002096238601754,6.052,0,2.9698429235342765,-0.6666666666666666,-4.8,2,-2.415254237288136,-0.22471910112359605,0.07029999999999995,-6.958525345622122,-0.6521739130434767,-2.0886075949367067,0.7162336455017115,2.3484692283495345
355,0.75,-0.75,0.465,-1.56,0.48600000000000065,-1.4,-0.26,1.5719901896081365,5.583838383838383,-1,6.662383532204509,-2,-5,2,-3.839999999999999,-2.4342105263157876,0.6039999999999999,-0.5106382978723412,-5.884773662551441,0.49407114624505866,1,2.2111025509279782
356,-2.25,-3.1,3.605,1.68,-0.8659999999999997,-2,6.925,0.8101309040577632,3.537391304347826,0.5,-4.0361061025965235,-1,-2.5652173913043477,1.9130434782608703,-7.325581395348837,-2.5652173913043486,-0.4607,-17.777777777777775,-0.029239766081872176,4.6,-1.5463759529262902,0
357,-1.95,-2.875,3.5575,1.93,-0.75,-1.7,6.63,2.196435868030198,5.5438016528925615,1,-0.8280619717209665,-0.6666666666666666,-4.338842975206612,2,-7.6068376068376065,-3.2608695652173925,-0.36500000000000005,-15.114155251141552,-1.487068965517242,2.5105485232067526,0.5241746962600242,2.0710678118654755
358,-0.425,-1.6,1.515,1.14,-0.34299999999999997,1.6,3.19,0.7408286676517719,3.7387387387387383,-0.5,4.555143509322974,0.6666666666666666,0.22522522522522478,1.8198198198198199,-1.0878661087866126,0.22167487684729092,-0.016699999999999982,-6.4639639639639634,0.36324786324786196,0.020746887966804906,0.6843871413581226,2.745966692414834
359,-0.5,-1.7,1.5725,1.27,-0.3360000000000003,1.6,3.28,2.0143678490794503,7.518811881188118,0,5.3494389116723635,-0.6666666666666666,-4.603960396039604,2,-3.6741214057507987,-1.0591133004926112,0.16649999999999993,-7.996632996632997,-1.4610389610389607,-1.1904761904761907,2.9722007556114285,3.246211251235321
360,-0.575,-1.825,0.7125,0.28,-0.2469999999999999,2.3,2.715,0.13959287748888527,2.8563636363636364,0,6.961118248978463,-0.3333333333333333,-2.6363636363636362,1.9090909090909094,-1.0591900311526459,-0.3877551020408143,0.24489999999999998,-4.735099337748343,-0.3858520900321549,-1.594427244582044,3.248287590894659,3.246211251235321
361,-1.1,-2.25,-0.4225,-1.14,-0.29499999999999993,3.4,2.925,0.3556699985964553,2.3630252100840337,-0.5,-0.563455542019994,-1.3333333333333333,-1.1344537815126046,2,-2.5193798449612403,0.10752688172043001,-0.0375,-6.080508474576272,-2.280000000000002,-0.7088122605363978,1.4316767251549827,2.6157731058639087
362,-2,-2.9,0.15,-0.76,-0.9320000000000004,2.2,5.58,-0.21959345818625792,2,-1,5.0323173796221505,-1.3333333333333333,-4.494949494949495,2,-5.481927710843375,-1.030534351145036,-0.4002,-13.525641025641026,-0.27607361963190247,1.449704142011834,-1.8090940417270804,0.5677643628300215
363,-0.7,-2.1,-0.945,-1.76,0.23600000000000065,4,3.1725,0.7730123643459536,4.401923076923078,1,2.620002236202528,-1.6666666666666667,-5,2,-4.452554744525545,-1.7741935483870952,-0.10150000000000006,-8.294117647058824,-0.9925093632958815,-1.462093862815883,1.7928556237466644,1.6332495807107996
364,-1.475,-2.55,3.5125,0.97,-0.5570000000000004,-2.4,4.2625,-0.5035701108547005,2.05,1.5,-1.0224168994318952,-0.6666666666666666,2.2321428571428568,2,-3.3864541832669337,-0.8571428571428585,0.2548,-9.59227467811159,1.0526315789473673,0.7086614173228334,1.4012194668567268,2.2111025509279782
365,-1.15,-2.25,2.53,0.3,-0.34800000000000075,-2,4.8175,0.443621191444422,2.9450980392156865,-1,10.13376766052781,-0.6666666666666666,-3.1372549019607843,1.9019607843137265,-2.5630252100840334,0.13368983957219083,-0.32030000000000003,-7.0547945205479445,-2.6282051282051277,0.6846473029045663,0.9687194226713114,2.4833147735478827
366,-0.35,-1.55,2.25,0.5,-0.2159999999999993,-1.6,1.7,1.050841789111475,3.4137931034482762,0,6.579604913673478,0,0.6034482758620683,1.827586206896551,-1.2422360248447184,0.3526970954356834,0.8462,-6.4403973509933765,0.9235668789808926,-2.037037037037037,3.2756668824970667,2.3484692283495345
367,-0.4,-1.55,2.385,0.92,-0.3439999999999994,-1.2,3.305,2.4001441350551964,6.325,-0.5,9.793827702031972,-1,-2.3076923076923075,2,-2.208121827411169,-0.875912408759123,0.3276,-6.841397849462365,-0.03875968992248069,-1.6666666666666652,5.420577856662138,3.5440037453175304
368,-1.5,-2.45,3.645,2.46,-0.7780000000000005,-1.2,3.8975,0.9766749112343512,3.9907407407407405,0.5,-0.4615994316187134,-1,-0.6481481481481481,2,-2.8220858895705536,-1.2869198312236296,0.39649999999999996,-9.885993485342022,0.2194357366771138,-0.349544072948329,3.5741756210067095,2.3484692283495345
369,-2.625,-3.4,4.5225,2.56,-1.2029999999999994,-1.4,6.0675,1.6993019245447898,4.898181818181818,-0.5,-5,-2,-3.2727272727272725,2,-5.215311004784691,-1.875,-0.15969999999999995,-13.061224489795919,0.43902439024390283,1.320754716981134,-0.03337045290423468,2.416198487095663
370,1.05,-0.4,1.5075,1.02,0.2400000000000002,1,-0.4825,-1.632798575654253,-1.0745098039215686,1,4.100590741252998,-0.3333333333333333,-1.0784313725490193,1.509803921568627,0.7986111111111116,0.7534246575342474,1.3427,-2.3076923076923084,2.5,-2.5778546712802752,2.464249196572979,1.9282032302755088
371,-0.3,-1.475,2.4275,2.01,-0.36100000000000065,0.5,1.85,1.7180915674013824,4.95702479338843,-0.5,9.696805646603332,-1.3333333333333333,-4.586776859504132,2,-2.384615384615385,-1.6279069767441845,0.9285,-7.653061224489797,0.5357142857142838,-3.7786259541984712,1.5831239517770008,1.0827625302982193
372,1.375,-0.3,0.025,-2.42,0.7279999999999998,-1.7,-1.205,-0.32698507685630546,1.7100917431192664,0,6.4968227865932455,0.3333333333333333,-1.0550458715596327,0.8073394495412856,1.7901234567901225,0.2777777777777768,0.9661000000000002,0.30645161290322687,-0.96518987341772,-1.8000000000000016,3.2208671582885984,0.7445626465380286
373,1.4,-0.2,0.005,-2.14,0.6460000000000008,-1.2,-1.515,-1.6203845536479355,-1.2956521739130433,0.5,-4.765208733654419,0.6666666666666666,1.8695652173913047,-0.5217391304347828,3.3499999999999996,3.18840579710145,1.1771999999999998,0.957446808510638,-2.3969072164948457,0.7635467980295552,-0.508623253810562,0
374,-1.625,-2.6,3.0975,2.21,-0.7040000000000006,-0.3,4.24,0.7502106690522657,4.160377358490566,0,1.844042866292668,-0.6666666666666666,-4.811320754716982,1.8113207547169807,-4.308943089430892,-1.7204301075268802,0.18320000000000008,-11.217948717948717,0.6995884773662553,0.34136546184738936,0.9687194226713114,1.9282032302755088
375,-1.15,-2.175,2.9625,2.34,-0.6660000000000004,0.1,4.39,-0.14729448596324488,2.9644859813084112,1,1.577426533474113,0,-2.5700934579439254,1.1588785046728973,-3.622047244094486,-0.8974358974358987,-0.16159999999999997,-10.483193277310923,0.9437751004016048,0.46875,1.1554944214035103,2.0710678118654755
376,-0.275,-1.45,2.005,1.66,-0.3249999999999993,1.3,2.745,-0.5455593710991351,1.5045045045045042,-0.5,4.941315463406546,-1,2.7477477477477477,1.9099099099099093,-0.7984790874524705,0.539906103286385,0.18529999999999996,-5.582329317269075,0.35019455252918164,-1.0526315789473673,1.4012194668567268,3.062257748298549
377,-0.1,-1.375,2.25,-0.23,-0.14000000000000057,-1.8,1.33,-1.4297227814349662,-0.12110091743119256,0.5,2.9908927519834108,-1,-0.5045871559633028,1.9082568807339455,0.3968253968253954,1.5405405405405403,0.7797999999999998,-4.51063829787234,0.8163265306122458,-3.2608695652173925,1.0934769394310813,0.7445626465380286
378,1.6,0.075,0.0775,-1.86,0.46499999999999986,-1,-1.63,-0.5174376823030746,2.2563636363636363,0.5,0.5964024470306486,-1,-2.4545454545454546,1.9090909090909094,1.3684210526315788,0.5865921787709505,1.2593,-1.127819548872182,-0.10791366906474753,-3.5664335664335667,2.11724276862369,1.164414002968976
379,0.375,-0.9,1.6275,-0.31,-0.125,-1.5,0.65,0.5622889644380603,3.3090909090909095,-0.5,9.237191761661773,-1.3333333333333333,-3.2727272727272725,2,-1.8145161290322598,0.6172839506172823,1.1216000000000002,-3.1277533039647576,-1.9087136929460602,-2.670682730923697,1.06237840420901,0.5677643628300215
380,2.15,0.45,-0.06,-1.3,0.8800000000000008,0.6,-3.0575,-1.6867635676235535,-1.0859649122807018,1,1.1430156985918,0.6666666666666666,-2,0.857142857142857,2.516556291390728,1.257309941520468,0.8065999999999999,0.5363321799307963,-0.6802721088435382,-3.2178217821782162,2.6068168616590093,0
381,2.25,0.55,-0.065,-1.14,1.0020000000000007,1.2,-3.075,-1.9617172189897076,-1.828846153846154,1,1.1449613115934263,0,1.4423076923076934,1.7115384615384612,3.6363636363636376,2.6047904191616755,1.1827999999999999,0.7224334600760463,0.8646616541353369,-1.353790613718413,1.852299546352718,0
382,1.55,-0.1,0.575,-0.14,0.8640000000000008,1.4,-1.675,-1.239617706806036,-0.16000000000000014,1,0.1707940190250956,0.3333333333333333,1.7368421052631575,0.9473684210526315,3.7656903765690375,2.987012987012987,1.8390999999999997,0.9471365638766516,-1.4565217391304364,0.14522821576763434,0.6843871413581226,0
383,2.15,0.55,0.55,0,0.6720000000000006,1.8,-2.8,-1.7993921831374626,-1.197979797979798,1.5,-3.9553203063509663,1,-0.05050505050505052,-0.626262626262627,3.529411764705883,2.2352941176470598,1.5512000000000001,1.1013215859030856,-0.9523809523809534,-0.4999999999999982,0.7162336455017115,0.29150262212918143
